tid,topicId,replies,favorite,support,historyPV,yesterdayPV/yesterdayUV,yesterdayUV,dateline
12150331,7,1,0,0,48,1,1,6932852
12184792,23,6,0,0,1138,1,1,5519161
12249867,7,8,0,0,420,1,1,3764547
11835568,7,48,,8,9731,1,1,27269462
12323124,2,5,,0,99,1,1,1219123
12255071,10,6,0,0,1065,1,1,3686775
11870657,7,13,,0,3493,1,1,24281301
11859023,2,13,0,2,2751,1,1,24870571
12313069,10,18,0,1,1188,1,1,1476982
12300335,4,2,0,0,224,1,1,2056579
11543060,16,77,,12,23184,1,1,50538159
12149410,23,2,0,0,284,1,1,6989816
12203669,7,14,,0,1591,1,1,4745281
12136283,4,39,,0,1989,2,1,7655991
11993062,3,11,,0,1054,1,1,15898964
12136277,1,5,0,0,1839,1,1,7656154
12136747,23,23,0,0,2634,1,1,7618721
11881023,8,9,,0,2252,1,1,23853280
12208059,2,47,,3,3043,1,1,4626764
12021351,4,3,0,0,554,1,1,13490907
12044202,3,19,,1,2051,1,1,11483615
11793584,4,3,,0,460,1,1,30090391
11895758,2,4,0,0,683,1,1,22952984
11819278,7,12,,0,2119,1,1,28698616
12300904,12,2,,0,891,1,1,2045003
11333459,18,178,,15,102009,1,1,63685549
12253750,4,20,0,0,2233,1,1,3707674
12347354,10,5,0,0,215,1,1,977971
12038459,2,11,0,0,822,1,1,11849700
12275517,30,1,0,0,192,1,1,3074482
11911787,22,1,0,0,522,1,1,21826854
12136274,2,12,,0,867,1,1,7656223
12281698,7,4,0,0,282,1,1,2789391
12174427,7,30,,1,2588,1,1,6038978
12150585,30,19,0,0,899,1,1,6924575
12143903,4,60,,6,2701,1,1,7306350
12021732,7,3,0,0,292,1,1,13472502
12024098,30,4,0,0,208,2,1,13257304
12168426,7,17,,1,1415,1,1,6282194
12167926,2,23,0,0,2339,1,1,6296143
11902373,2,6,0,1,976,1,1,22477505
12305104,36,3,,0,1002,1,1,1898180
12148701,7,6,0,0,311,1,1,7014056
12269699,7,17,0,0,696,1,1,3292903
11139724,23,54,,46,35421,1,1,71978976
11962016,2,15,0,1,1249,1,1,18549700
11841908,7,28,,0,1600,1,1,26628883
12007943,2,10,0,0,547,1,1,14533065
11791745,7,3,,2,4461,1,1,30219047
12257229,7,9,,1,541,1,1,3619474
12050719,4,1,0,0,250,1,1,11143513
12304253,1,9,0,0,275,1,1,1921081
11910261,6,13,0,0,1199,1,1,21925862
11796471,7,9,,0,920,1,1,29899864
12038389,7,1,0,0,267,1,1,11852090
11975266,4,9,0,0,689,1,1,17506807
12106348,4,7,0,0,605,1,2,8957902
12029984,7,17,,3,1993,1,1,12681420
11786802,18,34,0,0,21779,1,1,30468430
12313652,30,1,,0,115,1,1,1447714
12208209,7,5,,0,391,1,1,4604049
11196929,4,170,,172,123260,1,1,70736902
11943103,2,9,0,1,2778,1,1,19886387
12104192,30,6,,0,460,1,1,9062500
12156509,23,22,,0,2619,1,1,6704441
11897107,3,19,0,0,2014,1,1,22832822
11966655,7,25,,0,3538,1,1,18162415
12001867,2,5,0,0,777,1,1,15099811
11921987,2,12,,1,2030,1,1,21128952
11981612,2,33,,0,6749,1,1,16935052
12173186,7,9,,0,432,1,1,6090116
11950432,7,13,0,0,1128,1,1,19441161
12035409,4,2,0,0,356,1,1,12072509
12099505,1,7,0,1,566,2,1,9262695
11916470,31,0,0,0,4149,1,1,21487014
11952199,7,3,0,1,418,1,1,19331587
11944687,2,5,0,0,2167,1,1,19796559
11892991,7,18,,1,2797,1,1,23163154
12081172,4,3,0,0,629,1,1,10079828
11829107,7,31,,0,39826,1,1,27832931
12040395,2,26,,0,3722,2,1,11735712
12282897,7,20,,0,2546,1,1,2756479
11957997,7,6,,0,1885,1,1,18890427
11976129,4,42,0,0,4537,1,1,17425219
12116626,2,4,0,0,378,1,1,8461356
12024889,2,18,0,0,852,1,1,13155867
11782918,7,14,,3,1359,1,1,30592256
12349155,2,12,,0,458,1,1,881875
11921139,2,3,0,1,710,1,1,21168312
12203169,2,5,0,0,231,1,1,4753344
12123723,7,19,0,0,1124,1,1,8128966
11712883,30,4,0,0,344,1,1,37492176
12268077,7,10,,0,739,1,1,3366365
11983912,2,9,0,0,658,2,1,16728342
12195560,2,24,,3,3863,1,3,5015490
11123670,18,68,,35,122906,1,1,72805981
12150578,3,9,0,0,408,1,1,6924911
11708806,10,14,0,2,2948,1,1,37919436
12349681,23,10,0,0,931,1,1,863715
11893537,3,36,,3,2040,1,1,23127964
12085507,3,2,0,0,543,1,1,9907737
11985593,2,19,0,0,2529,2,1,16574959
12022119,2,39,0,0,1474,1,1,13448564
12175526,10,4,,1,1933,1,1,5973878
11829927,3,14,0,4,2055,1,1,27759128
11961972,2,4,0,0,982,1,1,18552687
11828895,7,9,0,0,883,1,1,27846255
12024355,2,7,0,0,499,1,1,13223977
12331493,2,11,0,0,506,1,1,1137526
11969162,6,32,,0,3731,1,1,17959601
12127543,7,19,0,0,470,1,1,8014804
12366774,2,8,0,0,789,2,1,231732
12019796,1,26,0,0,3268,1,1,13638351
11944515,2,4,0,0,459,1,1,19804251
11863165,30,12,0,1,1172,1,1,24644010
12363108,2,9,0,0,177,1,1,506946
12102781,2,3,0,0,115,1,1,9133592
12197825,3,22,0,0,2565,1,1,4927101
12117549,4,2,0,0,235,1,1,8399196
11881896,7,9,,0,4119,1,1,23826958
12294187,23,8,0,0,503,1,1,2262356
12276563,2,75,,0,3118,1,1,3019273
12187435,2,11,0,0,796,2,1,5357785
12177446,7,0,,0,878,1,1,5877045
12117548,7,2,0,0,91,1,1,8399217
12164169,7,4,,0,198,2,1,6447540
12181339,6,5,0,0,913,1,1,5692521
12006202,7,34,,2,3528,1,1,14691801
12269691,30,12,,1,453,1,1,3293599
11806828,3,3,0,0,361,1,1,29171157
12282009,2,21,0,0,3016,1,1,2777015
11823604,6,51,,4,12929,1,1,28335269
12362889,23,4,0,0,320,1,1,514259
11986993,25,3,,0,3621,1,1,16441183
11833137,7,16,,4,1948,2,1,27474697
11989357,23,2,0,0,446,1,1,16238013
11907925,30,8,,0,827,1,1,22088947
12178190,23,7,0,0,799,1,1,5845678
12230436,7,128,,0,3690,1,1,4038707
11978607,10,7,0,0,905,1,1,17199993
12159625,23,4,0,0,996,1,1,6582781
12049928,7,8,0,0,396,1,1,11187805
11948663,30,6,0,0,641,1,1,19545389
11476874,7,756,,426,162842,1,1,53563290
12142237,4,10,,3,1262,1,1,7398963
12276981,4,56,0,0,5374,1,1,3007243
12153079,30,2,0,0,159,1,1,6816234
12087967,4,19,0,0,653,1,1,9796523
12071310,7,3,,0,377,1,1,10445770
12347113,23,13,0,0,1638,1,1,1012525
11916156,30,8,,0,2541,1,1,21506740
11715246,25,7,,0,2353,1,1,37221878
11800794,7,4,,0,802,1,1,29623113
12087966,3,4,0,0,345,1,1,9796575
12024912,21,16,,0,7830,1,1,13151853
12118361,23,5,,0,879,1,1,8366703
12010183,7,116,,4,9306,1,1,14330870
12212279,7,52,,0,2140,1,1,4497574
11865974,4,18,0,1,2363,1,1,24476292
12036163,7,1,0,0,124,1,1,12011554
11845792,23,0,0,0,307,1,1,26246317
12109335,2,1,0,0,375,1,1,8800238
12365967,2,6,0,0,1157,1,1,303075
10554965,,6,0,0,20,1,1,96359811
12311160,1,6,0,0,350,1,1,1566045
12029796,1,4,,0,1020,1,1,12696661
12035742,2,36,0,0,3143,1,1,12037342
12105201,2,5,0,0,467,1,1,9000901
12074783,4,40,,0,2404,1,1,10338339
12044192,2,23,0,0,2616,1,1,11483845
11906278,,13,,0,2157,1,1,22195608
11799027,4,10,,0,953,1,1,29736476
11875398,2,2,0,0,679,1,2,24117018
12365939,2,1,0,0,1102,2,1,307319
12313851,4,3,0,0,362,1,1,1436478
12106355,7,25,,1,1181,1,1,8957669
12200408,7,86,,6,5326,1,1,4843084
12312751,2,9,0,0,356,1,1,1488384
12350900,2,0,0,0,205,2,1,786120
11908774,,33,,1,5183,1,1,22026182
12089614,4,27,,0,958,3,1,9736744
11994690,2,9,,0,907,3,1,15776863
12073674,7,22,,1,1287,1,1,10365149
11790904,7,21,,0,1137,1,1,30253680
12027842,10,15,0,0,1332,1,1,12877225
12124105,2,5,0,0,381,1,1,8122155
11990576,7,1,0,0,461,2,1,16123670
11960242,2,12,,0,8892,1,1,18718785
12273570,2,12,0,0,628,1,1,3171972
12232474,2,5,0,0,315,1,1,3983723
10067524,16,181,,8,131507,1,1,114309268
12159215,25,2,0,0,1653,1,1,6612409
12202545,2,4,,1,208,1,1,4768950
12276103,7,5,0,0,107,1,1,3033904
12040495,2,37,0,0,2852,1,1,11730343
11841124,6,69,,9,12546,1.5,2,26700685
12133687,2,7,0,0,595,1,1,7765615
12361143,30,1,0,0,192,1,1,567725
11880385,2,9,0,0,1249,1,1,23876154
12072587,4,9,0,0,1596,1,1,10402610
12177955,2,18,,0,1270,1,1,5856085
12082866,2,3,0,0,673,1,1,10002900
11979304,3,51,,0,3642,1,1,17128328
12156547,1,2,,0,372,1,1,6703467
11901533,2,22,0,0,934,1,1,22544899
11806715,30,3,,0,807,1,1,29178637
12281731,12,18,,0,1468,1,1,2785091
12348758,2,15,,0,1246,1,1,911700
12364230,,2,,0,328,1,2,409091
11920156,2,49,,0,6873,1,1,21228419
12143720,4,25,0,0,711,1,1,7315906
12055833,21,1,0,0,1972,1,1,10900672
12026308,2,29,0,0,1714,1,1,13030597
11868918,2,16,0,2,4133,1,1,24366530
12338058,12,5,0,0,946,1,1,1096931
12190777,2,19,,2,1515,1,1,5187286
11939498,4,3,,0,1019,1,1,20067860
12348744,2,19,0,0,1295,1,1,912429
11990623,2,11,0,0,1514,1,1,16115740
12348787,7,4,0,0,1715,1,1,910811
12150131,2,16,0,1,1997,1,1,6960240
12196832,2,19,0,0,680,1,1,4979755
12366649,7,11,,0,259,1,4,238324
12269197,2,12,0,0,2054,1,1,3331740
12287028,30,14,,0,481,1,1,2588680
12349069,1,3,0,0,641,1,1,884428
11953951,1,11,0,0,1933,1,1,19185832
12306260,2,33,,0,1110,1,1,1862083
12308589,2,13,0,0,1150,1,1,1728135
12299053,2,0,0,0,66,1,1,2078619
11988955,4,0,0,0,113,1,1,16263368
11954528,30,24,0,1,1410,1,1,19150608
12349922,2,5,0,0,352,1,1,853464
11903593,2,11,0,0,5366,1,1,22390309
10951453,18,74,,41,77150,1,1,81333844
12209919,2,6,0,0,317,1,2,4570948
11944333,2,2,,1,381,1,1,19831430
12277060,6,8,0,0,774,1,1,3004120
12300337,23,5,0,0,237,1,1,2056559
11991678,2,8,0,0,876,1,2,15997989
12358807,2,7,0,0,405,1,1,659503
12347844,10,14,,0,580,1,1,959043
12125342,30,3,,0,493,1,1,8095665
11979869,1,12,0,0,2166,1,1,17091589
12329450,2,26,0,0,739,1,1,1150700
11993637,7,15,,0,1353,1,1,15863415
12188902,2,11,0,0,1959,1,1,5287420
12367710,2,152,0,0,1097,1.1991525423728813,236,145371
12039808,2,17,0,0,1057,2,1,11762853
11895324,2,49,,6,3852,1,1,22979684
12358104,2,26,0,0,2570,1,2,685312
12171096,8,2,0,0,1582,1,1,6182263
11917317,2,5,0,1,2279,1,1,21423047
11928441,2,11,0,2,2675,1,1,20716265
11929982,3,6,0,0,497,1,1,20639104
12146854,2,13,0,0,1477,1,1,7129203
12350868,2,56,0,0,2642,1,1,786964
11959653,2,7,0,1,586,1,1,18754291
11874280,4,6,0,0,357,1,1,24171899
11922877,1,16,0,1,959,1,1,21059248
12080758,2,84,,1,5321,1,1,10092752
11844993,7,16,,1,4430,1,1,26318816
12085785,7,3,,0,210,1,1,9895363
12043997,7,32,,0,1995,1,1,11493420
12012708,2,3,0,0,555,1,1,14170340
12015192,2,47,0,0,2121,1,1,14025996
12165281,7,2,0,0,205,1,1,6389310
12149383,4,9,,0,897,1,1,6990420
12267813,2,0,0,0,68,1,1,3378017
11975040,6,13,0,0,1476,1,1,17521181
12255762,2,5,,0,268,2,1,3644062
12136696,4,67,,0,7064,1,1,7619549
12191534,25,15,,0,3046,1,1,5165401
11994654,2,1,0,0,276,1,1,15779947
11992681,2,0,0,0,203,1,1,15918332
11947210,2,4,0,0,421,1,1,19632143
11940535,2,36,,1,5287,1,1,20033625
12278072,7,5,0,0,482,1,1,2939970
12180344,7,38,,2,2536,1,1,5733668
11999737,2,28,0,0,2681,1,1,15229816
12129001,2,1,0,0,74,3,1,7949549
12365537,30,0,,0,179,1,1,334934
11877684,2,4,0,0,611,1,1,24016780
12277847,,0,0,0,209,1,1,2948581
11866383,2,17,,0,2160,1,1,24466130
12032529,2,30,0,0,2097,1,1,12346979
11929011,7,4,,0,521,1,1,20671129
12346638,7,14,0,0,721,1,1,1035890
12317522,7,20,,0,503,1,1,1298622
11995136,2,14,0,0,831,1,1,15725554
12108063,4,11,,0,904,1,1,8870332
12007638,2,11,,0,1525,1,1,14573476
11865178,2,20,0,3,7117,1,1,24520611
11924297,2,20,0,0,2294,1,1,20933363
12102967,2,2,0,0,506,1,1,9127398
12200873,4,30,,0,1594,1,1,4832143
12066299,7,0,0,0,227,1,1,10605245
11933023,2,7,,0,821,1,2,20469105
12149022,21,3,0,0,1693,1,1,7003105
12121970,30,3,0,0,201,1,2,8175285
11877691,6,3,0,2,1023,1,1,24016539
12269279,8,3,0,0,655,1,1,3325685
12298113,2,2,0,0,2545,1,1,2110479
12011465,30,22,0,0,574,1,1,14244684
11804151,4,28,,0,1615,1,1,29366600
12032426,7,21,,0,3571,1,1,12361666
10239554,6,6,0,0,1111,1,1,108688366
12137754,30,7,0,0,451,1,1,7594483
12316886,7,2,0,0,57,1,2,1304512
11947038,2,1,0,0,128,1,2,19663739
12124605,4,19,,0,1242,1,1,8111754
12366191,1,4,0,1,252,1,1,271934
11962435,4,16,,1,2325,1,1,18502097
11900877,4,3,0,0,373,1,1,22594798
12219056,2,6,,0,367,1,1,4304680
12190903,7,5,0,0,468,1,1,5184775
11934242,23,26,,1,7372,1,1,20381528
12072814,30,17,,0,806,1,1,10387174
12291273,30,12,0,0,417,1,1,2402459
12366126,1,6,0,0,276,1,1,275319
11876184,6,8,,3,1245,1,1,24090325
11857687,2,17,,2,3709,1,1,24907362
11864266,2,16,0,2,2428,1,1,24568322
11967510,2,13,0,0,2555,1,1,18109756
11780231,7,8,,0,1308,1,1,30684357
12111375,2,8,,0,536,1,2,8712833
12201463,7,33,,1,1906,2,1,4818850
11793893,4,10,,0,3065,1,1,30073023
12207148,2,28,,0,722,1,1,4647168
11872667,6,2,0,0,283,1,1,24207576
12201126,6,26,,0,2914,1,1,4826255
12351226,30,4,,0,283,3,1,771898
12028292,4,5,0,0,336,1,1,12840337
11944738,4,139,,10,18756,1,2,19794340
11958756,1,4,0,2,535,1,1,18827413
11999056,2,28,0,1,2249,1,1,15302020
11931404,1,12,0,0,833,1,1,20561848
12041079,2,17,,0,753,2,1,11678836
12030633,1,8,0,0,1615,2,1,12613749
11931721,2,25,,1,2751,1,1,20549358
11993765,2,6,0,0,603,1,1,15831042
12279985,30,4,0,0,276,1,1,2853112
11994830,2,7,,0,544,1,1,15743523
12121950,30,3,0,0,230,1,1,8176691
11956341,7,5,0,0,381,1,1,19010292
12284253,2,12,,0,626,1,1,2690523
12192085,7,75,,0,7517,1,1,5120542
11768291,7,25,0,2,3077,1,1,31615451
12184824,1,19,0,0,1057,1,1,5516630
12014471,30,1,0,0,170,1,1,14069061
12350388,7,11,,0,619,1,1,828042
12207063,1,0,0,0,523,1,1,4648809
12044461,2,10,0,0,721,1,1,11471739
12301353,1,3,0,0,577,1,1,2016515
12254819,1,21,0,0,1042,1,1,3693428
11966393,2,4,0,0,541,1,1,18203597
12048982,6,37,,0,2285,1,1,11224412
12350249,2,2,0,0,390,1,1,838289
12365120,7,5,0,0,323,1,1,354309
11919009,2,14,0,0,807,1,1,21309908
12167644,6,10,0,0,1360,1,1,6302660
12060638,2,9,0,0,372,1,1,10768576
12223246,2,9,0,0,338,1,1,4218843
12201453,2,12,,0,757,1,1,4819050
12299398,2,4,0,0,252,1,1,2071473
12098171,2,13,0,0,293,1,1,9327198
12230297,2,7,0,0,282,1,1,4044836
12197559,2,27,,2,2724,1,2,4935701
12350659,2,5,0,0,116,1,1,795093
12019092,7,23,,0,1671,1,1,13713006
12180723,2,5,,0,619,1,1,5713245
12189804,7,54,0,0,3475,1,1,5251331
11880424,2,3,0,0,780,1,1,23871821
12216630,2,0,0,0,42,1,1,4381353
12216816,7,2,0,0,290,1,1,4375777
12000425,7,0,0,0,188,1,1,15192180
11885494,2,0,0,0,112,1,1,23659206
12021644,2,0,0,0,216,1,1,13476917
12241890,2,3,0,0,232,1,1,3902717
12216755,2,1,0,0,197,1,1,4377210
12000790,7,1,0,0,56,1,1,15172777
11798539,7,9,0,2,579,1,1,29785131
11833540,4,9,,0,50364,1,2,27448202
11849034,17,58,,3,13807,1,1,25923488
11992462,2,1,0,0,176,1,1,15953551
12364114,1,10,,1,310,1,1,415815
11968791,1,19,,1,2434,1,1,17982956
12364006,7,6,0,0,153,1,1,423163
12082638,7,0,0,0,210,1,1,10010546
12269102,2,2,0,0,93,1,1,3335330
12083026,4,17,,1,756,1,1,9998593
11972419,2,35,,0,3033,1,1,17698494
12129281,,5,,0,1390,1,1,7940909
11781297,7,5,,0,1191,1,1,30656596
12365748,30,2,0,0,220,2,1,321197
12257283,6,4,,2,704,1,1,3617636
12096077,7,14,,0,854,1,1,9408708
12201260,2,39,,0,2745,2,1,4822935
11787315,7,3,0,0,232,1,1,30431401
12363973,1,7,0,0,718,1,1,424956
12367077,2,10,0,0,395,1,3,188071
12011494,,1,,0,1729,1,1,14243476
11998447,2,5,0,0,892,1.5,2,15375607
11879290,7,11,,0,2397,1,1,23937550
12312257,7,0,,0,235,1,1,1535439
11962205,7,25,0,0,3076,1,1,18517657
11968452,4,9,0,0,553,1,1,18028619
12294057,2,5,0,0,547,1,2,2269003
11855479,7,6,,0,2408,1,1,25119155
11794866,3,30,0,2,6131,1.6666666666666667,3,29997625
12175081,30,16,,0,939,1,2,6014920
12135576,7,0,0,0,159,1,1,7683164
11965968,2,6,,0,2076,3,1,18229545
12299778,7,16,,0,1787,3,1,2066185
12008144,2,8,,0,2082,1,1,14519503
12144697,30,3,,0,381,2,1,7250441
11975715,2,10,0,0,1285,1,2,17454904
12280409,2,18,,0,562,1,1,2842523
12120095,7,22,,0,470,1,1,8270199
12197773,2,9,,0,460,1,1,4928688
12320470,3,1,0,0,306,1,1,1256788
12197533,2,18,,0,1141,1,1,4936609
12064954,4,8,0,0,206,1,1,10635766
12165139,7,8,,0,439,4,1,6393986
12366505,1,0,0,0,69,1,1,249438
12307693,14,6,,0,874,1,1,1787320
11908853,7,13,0,0,810,1,1,22022423
12279770,2,10,0,0,1091,1,2,2861154
12364536,6,3,0,0,217,1,1,395607
11961151,2,10,,0,1014,1,1,18631691
12363191,12,0,0,0,119,1,1,500556
12047790,2,34,,2,2361,1,1,11287253
11976418,30,14,,0,1784,2,1,17381276
11943984,2,7,0,0,410,1,1,19847870
12112221,1,7,0,0,668,1,1,8657381
11968089,30,15,0,0,1294,2,1,18050709
12364682,30,9,0,0,259,1,1,377762
11432423,3,5,0,0,802,1,1,56233401
11881101,2,11,0,1,725,1.5,2,23850642
12085543,,16,,0,4679,1,1,9906623
12359178,7,11,0,0,951,1,1,617577
11827276,4,27,,4,3769,1,1,27997668
12286724,23,104,,1,5251,1,1,2596842
11957786,6,5,0,0,621,1,1,18902539
12171007,30,17,0,0,1121,1,1,6188629
12343950,,2,0,0,859,1,1,1059694
11969143,1,10,,0,2261,1,1,17960810
8314449,24,321,,28,124671,1,1,150361545
12209560,1,5,0,0,727,1,1,4574898
11847480,30,17,,1,2629,2,1,26065414
12107307,4,2,0,0,221,1,1,8897716
12289827,2,13,,0,669,1,1,2472029
12366548,1,4,0,0,174,1,1,247042
12363965,1,5,0,0,265,1,1,425455
12105051,7,16,0,0,1076,1,1,9008303
12107322,3,9,0,0,608,1,1,8897263
12006882,4,2,0,0,304,1,1,14643528
11809459,4,8,0,0,2637,1,1,29081156
12364964,23,18,0,0,474,1,1,360179
11850764,7,28,,8,5074,1,1,25734005
11911676,4,5,0,1,381,1,1,21833208
11913373,10,7,,0,2920,1,1,21704821
12021330,2,1,0,0,182,1,1,13491603
12083021,2,44,,1,2361,1,1,9998667
12172396,7,20,,0,984,1,1,6117944
12289824,2,3,,0,213,1,1,2472248
11953577,2,20,,1,2534,1,1,19226307
12135933,4,14,0,0,925,1,1,7668813
11845151,23,33,0,0,2983,1,1,26296149
11917988,4,11,0,0,1043,1,1,21362894
12185308,7,67,0,1,2846,1,1,5493145
12079333,3,45,,0,2525,1,1,10162517
12281622,1,4,0,0,867,1,1,2809300
11912872,2,8,0,0,520,1,1,21757327
12073737,2,3,0,0,494,1,1,10363266
11747200,6,128,,53,36610,1,1,33601637
11800743,7,15,,2,1663,1,1,29625368
12363946,1,11,,0,735,1,2,427099
12357485,12,1,0,0,470,1,2,693988
12090458,7,5,0,0,144,1,1,9685222
11914115,30,24,,0,3385,1,2,21666355
12275425,2,17,,0,899,1,1,3077884
12279328,7,2,0,0,12,1,1,2897813
11965956,7,6,0,0,625,1,1,18230443
11902105,7,12,0,1,1490,1,1,22511529
11952119,4,1,0,0,194,1,1,19336302
12316456,2,56,,1,4388,1,1,1314487
12346967,2,30,,0,2271,1,1,1020870
11868859,7,1,0,1,450,1,1,24368522
11792601,4,5,,0,1416,1,1,30158904
12146513,7,8,0,0,365,1,1,7146567
12035016,,13,,1,2031,1,1,12095784
12156946,7,31,,2,2204,1,1,6672110
11914178,21,0,0,7,9317,1,1,21662538
12244401,23,94,0,0,6876,1,1,3860437
12318611,7,4,0,0,175,2,1,1284760
12117035,3,12,0,0,723,1,1,8443314
11886089,30,28,,0,3378,1,2,23631170
12363869,1,2,0,0,301,1,1,433293
12208213,2,2,0,0,111,1,1,4603760
12104717,8,7,0,0,1753,1,1,9042626
12065433,7,84,,1,3723,1,1,10625068
12313530,2,8,,1,501,1,1,1453875
8925585,,8,,0,3017,1,1,135522403
11815527,7,21,,0,3056,1,1,29022374
11980270,2,2,0,0,609,1,1,17042697
12360547,7,6,,0,285,1,1,588688
11960493,4,11,,0,1984,1,1,18675815
12099385,4,13,,1,821,1,1,9266923
12197544,4,21,0,0,1165,1,1,4936297
12363629,4,2,0,0,218,1,1,449256
11954128,25,0,0,0,1567,1,1,19174598
12214970,2,6,0,0,388,1,1,4439848
12219203,2,16,,0,919,1,1,4300947
11873915,2,9,,0,2982,1,1,24182602
12361656,7,15,0,0,1467,1,1,524248
12348070,2,3,0,0,67,1,2,950584
11851599,6,0,0,2,311,1,1,25638180
11827966,25,3,0,2,2032,1,1,27933760
11959233,7,30,0,0,2460,1,2,18798124
12102101,8,6,0,0,1290,1,1,9157873
12324632,1,7,0,0,668,1,1,1201778
11946495,4,11,,2,1677,1,1,19690167
11788698,17,107,,12,16246,1,1,30385012
12334353,2,5,0,0,555,1,1,1119075
12109098,4,7,,0,451,2,1,8808626
12125121,7,30,,0,2695,1,1,8100331
12157392,4,20,,0,1456,1,1,6662200
11821231,7,2,0,0,394,1,1,28564257
11800917,10,5,0,0,1743,1,1,29615006
12005789,7,9,0,0,657,1,1,14741593
12113014,1,16,0,0,872,1,1,8627971
5023005,,78,,0,9062,1,1,219010529
12188077,7,16,,0,438,1,1,5336088
5362974,16,8,0,0,991,1,1,211344343
11945722,2,44,0,0,3834,1,1,19722613
11872707,4,49,,4,6492,1,1,24206840
12104135,4,0,0,0,296,1,1,9064331
11997351,10,6,,0,1241,1,1,15514853
12097831,7,3,,0,212,1,1,9336277
11771301,7,58,,22,9574,1,1,31273527
11774630,4,15,0,2,5481,1,1,30929481
11945740,2,11,,1,3226,1,2,19721238
11921417,1,4,0,1,665,1,1,21159362
11892741,2,35,0,1,7450,1,1,23177698
12145805,23,58,,1,6738,1,1,7179745
12099148,30,8,0,0,365,1,1,9294880
11797110,16,16,,0,2112,1,1,29865964
12044969,1,6,0,0,615,1,1,11431319
11950988,2,2,,0,793,1,1,19413872
12280153,2,4,,0,109,1,1,2849720
12028084,4,378,,15,90443,3,1,12855502
11922373,1,83,0,0,19890,1,1,21087867
12346449,7,31,,5,3858,1,1,1041451
11946984,2,204,,3,50475,1,1,19667837
12244560,2,2,0,0,149,1,1,3857873
11804518,4,7,,6,2558,1,1,29345431
11896975,7,1,0,0,377,1,1,22861900
12106561,7,7,,0,680,1,1,8948141
11771434,7,40,0,6,1905,1,1,31259935
11905755,7,30,,0,5234,1,1,22226638
12337084,4,1,0,0,205,1,1,1102601
12038189,7,4,0,0,447,1,1,11883056
12064910,1,8,0,0,628,1,1,10636652
12050899,2,1,0,0,232,1,1,11138492
12309048,2,18,0,0,1124,1,1,1713171
12043361,25,4,0,0,2669,1,1,11544763
11788852,7,6,0,0,2983,1,1,30378219
12310928,2,0,0,0,129,1,1,1571627
12329967,7,5,,0,656,1,1,1146905
12258359,4,11,0,0,358,1,1,3549942
12086136,7,16,0,0,626,1,2,9866110
12258408,2,18,,0,516,1,1,3547454
12010726,7,6,0,0,1521,1,1,14270950
12313136,7,2,0,0,112,1,1,1473892
12199791,7,0,0,0,16,1,1,4873229
11794605,7,3,0,2,673,1,1,30031866
12106545,25,1,0,0,2445,1,1,8949760
12218066,7,53,0,2,1563,1,1,4327388
11819912,7,10,0,2,1072,1,1,28656704
12246732,4,9,,0,543,1,1,3799913
12208729,2,6,0,0,203,1,1,4589605
11924799,7,8,0,0,247,1,1,20908159
12197581,2,0,0,0,111,1,2,4935096
12082064,23,92,,1,9129,1,1,10029827
12206978,9,13,0,0,2826,2,1,4651927
12048690,7,62,,2,3269,1,1,11233015
12223947,30,3,0,0,181,1,1,4204317
11898367,2,5,0,0,419,1,1,22738337
11919455,7,4,0,0,377,1,1,21265071
11994468,2,2,,0,370,1,1,15792779
11948464,1,22,0,0,2843,2,1,19578858
8732808,9,35,,0,53043,1,1,142378011
12276762,1,8,,0,1689,1,1,3014740
12129692,1,11,0,0,741,1,1,7925418
11770500,7,39,,4,6038,1,1,31372178
12020897,2,1,0,0,144,1,1,13530596
11918160,7,11,0,0,4182,1,1,21354526
11945707,12,11,0,1,1816,1,1,19725189
12215953,2,9,0,0,155,3,1,4405687
11972603,12,11,0,0,2669,1,2,17686703
11917493,,1,0,0,372,1,1,21414591
11791146,7,24,0,2,971,1,1,30245588
11878535,2,7,0,0,320,1,1,23987094
12197901,2,8,,1,785,2,1,4925269
11992930,7,17,,0,2201,1,1,15905778
11788547,7,29,0,0,6638,1,1,30389947
11941957,12,15,0,1,2428,1,1,19955707
12311575,7,29,,0,1894,1.5,2,1553610
12102334,2,7,,1,411,1,1,9150464
12261968,4,8,,1,659,4,1,3496366
12298904,7,5,0,1,115,1,1,2083597
11879657,2,3,0,1,521,1,2,23922260
11959012,1,1,0,0,743,1,1,18811583
12090064,1,3,0,0,502,1,1,9700222
12152362,7,7,,0,331,1,1,6839580
11848278,7,6,0,0,764,1,1,25995653
12147611,7,23,,0,1168,1,1,7082772
12147384,12,6,0,0,1108,2,1,7091923
11921375,1,13,0,0,910,1,1,21160874
11966433,7,2,,1,701,1,1,18201108
11842137,7,20,,1,1808,1,1,26614094
12120169,7,5,0,0,430,1,1,8268160
12089915,4,30,,0,842,1,1,9725629
12071172,4,40,,0,2284,1,1,10448389
11958478,1,13,0,2,1196,1,1,18841444
11770792,7,3,0,0,544,1,1,31345566
11823061,7,8,0,0,896,1,1,28398361
12077853,4,3,0,0,257,1,1,10208855
12089435,7,22,0,0,1212,1,1,9742195
12049207,30,87,,1,8478,1,2,11217674
11897138,7,2,0,0,1947,1,1,22830586
11868224,2,1,0,0,421,1,1,24390211
11949959,2,25,,0,2560,2,1,19463430
